Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR "" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:59,2024-02-26 11:57:04,5.063s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:04,2024-02-26 11:57:04,0.090s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-26 11:57:04,2024-02-26 11:57:04,0.397s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:04,2024-02-26 11:57:04,0.158s,PASSED
delay(10),,,,2024-02-26 11:57:04,2024-02-26 11:57:14,10.013s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-02-26 11:57:14,2024-02-26 11:57:14,0.145s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-02-26 11:57:14,2024-02-26 11:57:15,0.098s,PASSED
takeScreenshot(),,,,2024-02-26 11:57:15,2024-02-26 11:57:15,0.440s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:15,2024-02-26 11:57:15,0.112s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:15,2024-02-26 11:57:20,5.119s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:20,2024-02-26 11:57:20,0.096s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:20,2024-02-26 11:57:25,5.083s,FAILED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-26 11:57:25,2024-02-26 11:57:32,6.638s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:32,2024-02-26 11:57:32,0.163s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR "" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:32,2024-02-26 11:57:37,5.083s,FAILED
takeScreenshot(),,,,2024-02-26 11:57:37,2024-02-26 11:57:38,0.353s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:38,2024-02-26 11:57:38,0.101s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:38,2024-02-26 11:57:39,1.058s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:39,2024-02-26 11:57:39,0.085s,PASSED
takeScreenshot(),,,,2024-02-26 11:57:39,2024-02-26 11:57:39,0.322s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:57:39,2024-02-26 11:57:40,0.646s,PASSED
