Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.070s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.061s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.062s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.060s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.061s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.062s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.106s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.074s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.086s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-29 17:17:35,2024-02-29 17:17:36,0.432s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,Tap Share Receipt,,2024-02-29 17:17:36,2024-02-29 17:17:36,0.152s,PASSED
delay(10),,,,2024-02-29 17:17:36,2024-02-29 17:17:46,10.017s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-02-29 17:17:46,2024-02-29 17:17:46,0.242s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-02-29 17:17:46,2024-02-29 17:17:46,0.075s,PASSED
takeScreenshot(),,,,2024-02-29 17:17:46,2024-02-29 17:17:47,0.513s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:47,2024-02-29 17:17:47,0.137s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Current Account-i

5640 1714 8767""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:47,2024-02-29 17:17:52,5.101s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:52,2024-02-29 17:17:52,0.090s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:52,2024-02-29 17:17:57,5.068s,FAILED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:17:57,2024-02-29 17:18:04,6.758s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:04,2024-02-29 17:18:04,0.170s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:04,2024-02-29 17:18:04,0.069s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:04,2024-02-29 17:18:04,0.078s,PASSED
takeScreenshot(),,,,2024-02-29 17:18:04,2024-02-29 17:18:05,0.449s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:05,2024-02-29 17:18:05,0.154s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:05,2024-02-29 17:18:06,1.120s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:06,2024-02-29 17:18:06,0.080s,PASSED
takeScreenshot(),,,,2024-02-29 17:18:06,2024-02-29 17:18:06,0.443s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,tap Done,,2024-02-29 17:18:06,2024-02-29 17:18:07,0.136s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Entry Point - Quick Action/SOW2 - Saving Account to G1A Account,,,,2024-02-29 17:18:07,2024-02-29 17:20:09,2m - 2.508s,FAILED
a = 8,,,,2024-02-29 17:18:07,2024-02-29 17:18:07,0.001s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":findTestData(""Username_Password"").getValue(""G1A_Account_No"", a)]), 0, CONTINUE_ON_FAILURE)",,Select G1A Account,,2024-02-29 17:18:07,2024-02-29 17:18:08,0.850s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-02-29 17:18:08,2024-02-29 17:18:08,0.185s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-02-29 17:18:08,2024-02-29 17:18:38,30.119s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-02-29 17:18:38,2024-02-29 17:18:38,0.001s,PASSED
else,,,,2024-02-29 17:18:38,2024-02-29 17:18:38,0.000s,PASSED
delay(5),,,,2024-02-29 17:18:38,2024-02-29 17:18:43,5.017s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-02-29 17:18:43,2024-02-29 17:18:43,0.334s,PASSED
"digits = ""1000""",,,,2024-02-29 17:18:43,2024-02-29 17:18:43,0.000s,PASSED
Currency_Calculator.Currency_Numpad(digits),,,,2024-02-29 17:18:43,2024-02-29 17:18:47,3.959s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""US Dol"", ""USD - US Dollar"")",,Select USD,,2024-02-29 17:18:47,2024-02-29 17:18:52,4.999s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:52,2024-02-29 17:18:53,1.098s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:53,2024-02-29 17:18:54,0.085s,PASSED
"roundedNumber = Validation.staffConvertUSDToMYR(currency_TextMsg, 10.00)",,,,2024-02-29 17:18:54,2024-02-29 17:18:54,0.001s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:54,2024-02-29 17:18:54,0.084s,PASSED
"Conversion_Fee = getText(findTestObject(""SOW2-Market Order/ConversionFee_Text""), 5, CONTINUE_ON_FAILURE)",,get Conversion Fee,,2024-02-29 17:18:54,2024-02-29 17:18:54,0.102s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Total to pay""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:54,2024-02-29 17:18:54,0.069s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 10.00""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:54,2024-02-29 17:18:54,0.066s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:54,2024-02-29 17:18:54,0.081s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:54,2024-02-29 17:18:54,0.093s,PASSED
takeScreenshot(),,,,2024-02-29 17:18:54,2024-02-29 17:18:55,0.461s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-02-29 17:18:55,2024-02-29 17:18:55,0.175s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:55,2024-02-29 17:18:56,1.361s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:56,2024-02-29 17:18:57,1.278s,PASSED
takeScreenshot(),,,,2024-02-29 17:18:57,2024-02-29 17:18:58,0.555s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-02-29 17:18:58,2024-02-29 17:18:58,0.223s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:18:58,2024-02-29 17:19:00,1.920s,PASSED
"roundedNumber1 = Validation.staffConvertUSDToMYR(currency_TextMsg2, 10.00)",,,,2024-02-29 17:19:00,2024-02-29 17:19:00,0.001s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-02-29 17:19:00,2024-02-29 17:19:00,0.100s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:00,2024-02-29 17:19:01,1.175s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Saving Account (MYR)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:01,2024-02-29 17:19:06,5.073s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:06,2024-02-29 17:19:07,0.116s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i/n(USD)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:07,2024-02-29 17:19:12,5.048s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:12,2024-02-29 17:19:12,0.691s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:12,2024-02-29 17:19:12,0.144s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:12,2024-02-29 17:19:12,0.095s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:12,2024-02-29 17:19:13,0.739s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:13,2024-02-29 17:19:18,5.184s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-29 17:19:18,2024-02-29 17:19:19,0.474s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-02-29 17:19:19,2024-02-29 17:19:19,0.488s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:19:19,2024-02-29 17:19:26,6.678s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:26,2024-02-29 17:19:26,0.263s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful page,,2024-02-29 17:19:26,2024-02-29 17:19:32,5.259s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.093s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.072s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 0, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.062s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.069s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.066s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.062s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.060s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.070s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.063s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.062s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.071s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:32,2024-02-29 17:19:32,0.070s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-29 17:19:32,2024-02-29 17:19:33,0.430s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,Tap Share Receipt,,2024-02-29 17:19:33,2024-02-29 17:19:33,0.168s,PASSED
delay(10),,,,2024-02-29 17:19:33,2024-02-29 17:19:43,10.011s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-02-29 17:19:43,2024-02-29 17:19:43,0.178s,PASSED
delay(5),,,,2024-02-29 17:19:43,2024-02-29 17:19:48,5.006s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-02-29 17:19:48,2024-02-29 17:19:48,0.110s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:48,2024-02-29 17:19:48,0.071s,PASSED
takeScreenshot(),,,,2024-02-29 17:19:48,2024-02-29 17:19:49,0.456s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:49,2024-02-29 17:19:49,0.104s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Saving Account (MYR)

1140 1399 7724""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:49,2024-02-29 17:19:54,5.107s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:54,2024-02-29 17:19:54,0.144s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0001 8837""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:54,2024-02-29 17:19:59,5.100s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:19:59,2024-02-29 17:19:59,0.121s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:19:59,2024-02-29 17:20:06,6.782s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:20:06,2024-02-29 17:20:06,0.195s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:20:06,2024-02-29 17:20:07,0.084s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:20:07,2024-02-29 17:20:07,0.090s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:20:07,2024-02-29 17:20:07,0.095s,PASSED
takeScreenshot(),,,,2024-02-29 17:20:07,2024-02-29 17:20:07,0.442s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:20:07,2024-02-29 17:20:07,0.157s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:20:07,2024-02-29 17:20:08,1.137s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:20:08,2024-02-29 17:20:09,0.076s,PASSED
takeScreenshot(),,,,2024-02-29 17:20:09,2024-02-29 17:20:09,0.417s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,tap Done,,2024-02-29 17:20:09,2024-02-29 17:20:09,0.164s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Entry Point - Quick Action/SOW2 - Covert from USD to MYR,,,,2024-02-29 17:20:09,2024-02-29 17:22:40,2m - 30.924s,FAILED
"startExistingApplication(""com.maybank2u.life.uat"")",,,,2024-02-29 17:20:09,2024-02-29 17:20:16,6.845s,PASSED
a = 8,,,,2024-02-29 17:20:16,2024-02-29 17:20:16,0.001s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":findTestData(""Username_Password"").getValue(""G1A_Account_No"", a)]), 0, CONTINUE_ON_FAILURE)",,Select G1A Account,,2024-02-29 17:20:16,2024-02-29 17:20:18,1.321s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-02-29 17:20:18,2024-02-29 17:20:18,0.212s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-02-29 17:20:18,2024-02-29 17:20:48,30.106s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-02-29 17:20:48,2024-02-29 17:20:48,0.001s,PASSED
else,,,,2024-02-29 17:20:48,2024-02-29 17:20:48,0.001s,PASSED
delay(5),,,,2024-02-29 17:20:48,2024-02-29 17:20:53,5.018s,PASSED
"comment(""TC039 - Validate user able to search for the currency"")",,,,2024-02-29 17:20:53,2024-02-29 17:20:53,0.006s,PASSED
"utilities.Market_Order.MarketOrder_FromDropdown(""US Dol"", ""USD - US Dollar"")",,,,2024-02-29 17:20:53,2024-02-29 17:20:57,4.325s,PASSED
delay(10),,,,2024-02-29 17:20:57,2024-02-29 17:21:07,10.014s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-02-29 17:21:07,2024-02-29 17:21:08,0.223s,PASSED
"digits = ""1000""",,,,2024-02-29 17:21:08,2024-02-29 17:21:08,0.000s,PASSED
Currency_Calculator.Currency_Numpad(digits),,,,2024-02-29 17:21:08,2024-02-29 17:21:33,25.898s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""MYR"", ""MYR - Malaysian Ringgit"")",,Verify Select Currency Page,,2024-02-29 17:21:33,2024-02-29 17:21:37,3.835s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:37,2024-02-29 17:21:38,0.968s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:38,2024-02-29 17:21:38,0.094s,PASSED
roundedNumber = Validation.convertMYRtoUSD(currency_TextMsg),,,,2024-02-29 17:21:38,2024-02-29 17:21:38,0.006s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:38,2024-02-29 17:21:38,0.076s,PASSED
"Conversion_Fee = getText(findTestObject(""SOW2-Market Order/ConversionFee_Text""), 5, CONTINUE_ON_FAILURE)",,get Conversion Fee,,2024-02-29 17:21:38,2024-02-29 17:21:38,0.077s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:38,2024-02-29 17:21:39,0.071s,PASSED
takeScreenshot(),,,,2024-02-29 17:21:39,2024-02-29 17:21:39,0.430s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-02-29 17:21:39,2024-02-29 17:21:39,0.144s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:39,2024-02-29 17:21:40,1.284s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-02-29 17:21:40,2024-02-29 17:21:40,0.095s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD/MYR""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:41,2024-02-29 17:21:41,0.099s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:21:41,2024-02-29 17:21:47,6.623s,PASSED
takeScreenshot(),,,,2024-02-29 17:21:47,2024-02-29 17:21:48,0.457s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-02-29 17:21:48,2024-02-29 17:21:48,0.130s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-02-29 17:21:48,2024-02-29 17:21:49,0.768s,PASSED
"comment(""Confirmation Page"")",,,,2024-02-29 17:21:49,2024-02-29 17:21:49,0.008s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:49,2024-02-29 17:21:50,1.205s,PASSED
roundedNumber2 = Validation.convertMYRtoUSD(currency_TextMsg2),,,,2024-02-29 17:21:50,2024-02-29 17:21:50,0.001s,PASSED
"comment(""the total amount received"" + roundedNumber2)",,,,2024-02-29 17:21:50,2024-02-29 17:21:50,0.002s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:50,2024-02-29 17:21:50,0.091s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR"" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:21:50,2024-02-29 17:21:55,5.097s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-29 17:21:55,2024-02-29 17:21:55,0.473s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-02-29 17:21:55,2024-02-29 17:21:56,0.636s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:21:56,2024-02-29 17:22:03,6.650s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,Tap Confirm button,,2024-02-29 17:22:03,2024-02-29 17:22:03,0.353s,PASSED
